FileSize,FileCount,Bandwidth,RTT,BufferSize,Parallelism,Concurrency,Pipelining,Fast,Throughput,Duration,Date,Time,Source,Destination
3136594,3424,10000000000,0.04,33554432,16,32,2,0,2304.33625197,35.5580050945,2015-06-10,19:16:02.591514,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,16,32,4,0,2174.87840774,37.674519062,2015-06-10,19:16:38.149630,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,16,32,8,0,2423.64574837,33.8075721264,2015-06-10,19:17:15.824203,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,16,32,16,0,2321.46984212,35.2955160141,2015-06-10,19:17:49.631885,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,16,32,32,0,2336.72530914,35.0650920868,2015-06-10,19:18:24.927448,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,32,1,1,0,255.545687026,320.637050867,2015-06-10,19:18:59.992601,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,32,1,2,0,85.3289078861,960.253815889,2015-06-10,19:24:20.629702,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,32,1,4,0,79.8986356439,1025.51703191,2015-06-10,19:40:20.883572,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,32,1,8,0,293.290580266,279.372857094,2015-06-10,19:57:26.400706,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,32,1,16,0,80.0610371925,1023.43684101,2015-06-10,20:02:05.773666,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,32,1,32,0,96.0010476742,853.505383015,2015-06-10,20:19:09.210604,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,32,2,1,0,356.573302014,229.791271925,2015-06-10,20:33:22.716064,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,32,2,2,0,321.693046915,254.706867933,2015-06-10,20:37:12.507455,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,32,2,4,0,200.637681361,408.385015011,2015-06-10,20:41:27.214425,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,32,2,8,0,329.477687989,248.688832998,2015-06-10,20:48:15.599542,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,32,2,16,0,319.186247336,256.707232952,2015-06-10,20:52:24.288451,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,32,2,32,0,247.71538733,330.77244401,2015-06-10,20:56:40.995746,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,32,4,1,0,665.11690453,123.192555904,2015-06-10,21:02:11.768315,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,32,4,2,0,473.667911553,172.984955072,2015-06-10,21:04:14.960967,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,32,4,4,0,557.719812621,146.915064812,2015-06-10,21:07:07.945969,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,32,4,8,0,645.339831188,126.967885017,2015-06-10,21:09:34.861131,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,32,4,16,0,492.21063877,166.468246937,2015-06-10,21:11:41.829070,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,32,4,32,0,597.328373775,137.17317009,2015-06-10,21:14:28.297426,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,32,8,1,0,1015.24659181,80.7069439888,2015-06-10,21:16:45.470649,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,32,8,2,0,1113.96915369,73.5545380116,2015-06-10,21:18:06.177654,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,32,8,4,0,986.862133271,83.0282919407,2015-06-10,21:19:19.732312,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,32,8,8,0,1113.29250263,73.599214077,2015-06-10,21:20:42.760708,Stampede,Gordon
